 snr  psuccess  ntrials 1000, ntotal<76, nhard<44
-26.5 0.0  
-26.0 0.0
-25.5 0.0
-25.0 0.
-24.5 0.
-24.0 0. 
-23.5 0.
-23.0 0.

