 snr  psuccess  ntrials 10, r6321
-26.0 0.0
-25.5 0.007
-25.0 0.039
-24.5 0.157 
-24.0 0.362 
-23.5 0.701  
-23.0 0.914
-22.5 0.985
-22.0 1.0
