 snr  psuccess  ntrials 100, r6321
-26.0 0.003
-25.5 0.033
-25.0 0.113
-24.5 0.315 
-24.0 0.635
-23.5 0.908
-23.0 0.977
-22.5 0.9986
-22.0 1.0
