 snr  psuccess  ntrials 10000 r6315
-26.5 0.004 x 
-26.0 0.03  x
-25.5 0.107
-25.0 0.353
-24.5 0.653
-24.0 0.913
-23.5 0.983
-23.0 0.9987 x

