     0      0.0000    0.0000    0.0000
   147	    1.0000    0.6529    0.1529
   148	    1.0000    0.6608    0.1608
   149	    1.0000    0.6686    0.1686
   150	    1.0000    0.6765    0.1765
   151	    1.0000    0.6843    0.1843
   152	    1.0000    0.6922    0.1922
   153	    1.0000    0.7000    0.2000
   154	    1.0000    0.7078    0.2078
   155	    1.0000    0.7157    0.2157
   156	    1.0000    0.7235    0.2235
   157	    1.0000    0.7314    0.2314
   158	    1.0000    0.7392    0.2392
   159	    1.0000    0.7471    0.2471
   160	    1.0000    0.7549    0.2549
   161	    1.0000    0.7627    0.2627
   162	    1.0000    0.7706    0.2706
   163	    1.0000    0.7784    0.2784
   164	    1.0000    0.7863    0.2863
   165	    1.0000    0.7941    0.2941
   166	    1.0000    0.8020    0.3020
   167	    1.0000    0.8098    0.3098
   168	    1.0000    0.8176    0.3176
   169	    1.0000    0.8255    0.3255
   170	    1.0000    0.8333    0.3333
   171	    1.0000    0.8412    0.3412
   172	    1.0000    0.8490    0.3490
   173	    1.0000    0.8569    0.3569
   174	    1.0000    0.8647    0.3647
   175	    1.0000    0.8725    0.3725
   176	    1.0000    0.8804    0.3804
   177	    1.0000    0.8882    0.3882
   178	    1.0000    0.8961    0.3961
   179	    1.0000    0.9039    0.4039
   180	    1.0000    0.9118    0.4118
   181	    1.0000    0.9196    0.4196
   182	    1.0000    0.9275    0.4275
   183	    1.0000    0.9353    0.4353
   184	    1.0000    0.9431    0.4431
   185	    1.0000    0.9510    0.4510
   186	    1.0000    0.9588    0.4588
   187	    1.0000    0.9667    0.4667
   188	    1.0000    0.9745    0.4745
   189	    1.0000    0.9824    0.4824
   190	    1.0000    0.9902    0.4902
   191	    1.0000    0.9980    0.4980
   192	    1.0000    1.0000    0.5059
   193	    1.0000    1.0000    0.5137
   194	    1.0000    1.0000    0.5216
   195	    1.0000    1.0000    0.5294
   196	    1.0000    1.0000    0.5373
   197	    1.0000    1.0000    0.5451
   198	    1.0000    1.0000    0.5529
   199	    1.0000    1.0000    0.5608
   200	    1.0000    1.0000    0.5686
   201	    1.0000    1.0000    0.5765
   202	    1.0000    1.0000    0.5843
   203	    1.0000    1.0000    0.5922
